timestamp,cell_name,gnb_name,prb_utilization,avg_rrc_users,throughput_mbps
2025-03-28 00:00:00,Cell_10,gNB_03,25.16,85,750.1
2025-03-28 00:00:00,Cell_11,gNB_03,17.0,39,778.1
2025-03-28 00:00:00,Cell_12,gNB_03,18.87,54,727.9
2025-03-28 00:00:00,Cell_13,gNB_04,17.1,61,871.7
2025-03-28 00:00:00,Cell_14,gNB_04,23.57,71,759.3
2025-03-28 00:00:00,Cell_15,gNB_04,18.61,70,886.1
2025-03-28 00:00:00,Cell_16,gNB_04,8.16,27,950.3
2025-03-28 00:00:00,Cell_17,gNB_05,12.31,20,942.4
2025-03-28 00:00:00,Cell_18,gNB_05,18.04,45,761.1
2025-03-28 00:00:00,Cell_19,gNB_05,25.51,76,742.5
2025-03-28 00:00:00,Cell_20,gNB_05,16.19,67,899.7
2025-03-28 01:00:00,Cell_01,gNB_01,4.77,31,939.7
2025-03-28 01:00:00,Cell_02,gNB_01,4.85,0,887.9
2025-03-28 01:00:00,Cell_03,gNB_01,3.66,0,951.8
2025-03-28 01:00:00,Cell_04,gNB_01,2.39,0,1073.2
2025-03-28 01:00:00,Cell_05,gNB_02,3.04,3,874.7
2025-03-28 01:00:00,Cell_06,gNB_02,3.16,0,998.8
2025-03-28 01:00:00,Cell_07,gNB_02,2.74,9,979.9
2025-03-28 01:00:00,Cell_08,gNB_02,3.02,6,987.5
2025-03-28 01:00:00,Cell_09,gNB_03,7.55,6,940.1
2025-03-28 01:00:00,Cell_10,gNB_03,7.07,46,894.6
2025-03-28 01:00:00,Cell_11,gNB_03,5.86,6,1005.7
2025-03-28 01:00:00,Cell_12,gNB_03,7.63,14,929.3
2025-03-28 01:00:00,Cell_13,gNB_04,2.4,18,999.0
2025-03-28 01:00:00,Cell_14,gNB_04,6.17,7,901.1
2025-03-28 01:00:00,Cell_15,gNB_04,5.39,11,885.4
2025-03-28 01:00:00,Cell_16,gNB_04,5.77,7,870.0
2025-03-28 01:00:00,Cell_17,gNB_05,4.16,44,936.0
2025-03-28 01:00:00,Cell_18,gNB_05,6.69,26,978.1
2025-03-28 01:00:00,Cell_19,gNB_05,7.52,25,951.7
2025-03-28 01:00:00,Cell_20,gNB_05,7.5,6,887.1
2025-03-28 02:00:00,Cell_01,gNB_01,2.44,36,951.6
2025-03-28 02:00:00,Cell_02,gNB_01,7.86,53,929.3
2025-03-28 02:00:00,Cell_03,gNB_01,7.38,7,934.3
2025-03-28 02:00:00,Cell_04,gNB_01,7.09,47,950.8
2025-03-28 02:00:00,Cell_05,gNB_02,5.95,5,890.7
2025-03-28 02:00:00,Cell_06,gNB_02,7.04,13,938.6
2025-03-28 02:00:00,Cell_07,gNB_02,4.32,0,975.0
2025-03-28 02:00:00,Cell_08,gNB_02,2.24,0,865.9
2025-03-28 02:00:00,Cell_09,gNB_03,7.43,26,970.7
2025-03-28 02:00:00,Cell_10,gNB_03,4.83,0,990.0
2025-03-28 02:00:00,Cell_11,gNB_03,3.71,20,908.4
2025-03-28 02:00:00,Cell_12,gNB_03,3.28,15,920.4
2025-03-28 02:00:00,Cell_13,gNB_04,5.91,0,1020.1
2025-03-28 02:00:00,Cell_14,gNB_04,7.9,27,908.2
2025-03-28 02:00:00,Cell_15,gNB_04,2.96,0,951.0
2025-03-28 02:00:00,Cell_16,gNB_04,6.01,23,938.2
2025-03-28 02:00:00,Cell_17,gNB_05,5.92,18,952.1
2025-03-28 02:00:00,Cell_18,gNB_05,3.91,29,939.8
2025-03-28 02:00:00,Cell_19,gNB_05,3.27,9,1016.0
2025-03-28 02:00:00,Cell_20,gNB_05,5.16,20,991.2
2025-03-28 03:00:00,Cell_01,gNB_01,7.74,41,950.4
2025-03-28 03:00:00,Cell_02,gNB_01,6.33,31,998.1
2025-03-28 03:00:00,Cell_03,gNB_01,6.36,48,909.3
2025-03-28 03:00:00,Cell_04,gNB_01,3.66,18,1075.5
2025-03-28 03:00:00,Cell_05,gNB_02,7.39,39,1010.1
2025-03-28 03:00:00,Cell_06,gNB_02,3.88,17,998.0
2025-03-28 03:00:00,Cell_07,gNB_02,3.14,6,1001.8
2025-03-28 03:00:00,Cell_08,gNB_02,3.01,13,966.3
2025-03-28 03:00:00,Cell_09,gNB_03,6.52,19,959.8
2025-03-28 03:00:00,Cell_10,gNB_03,2.49,0,1113.0
2025-03-28 03:00:00,Cell_11,gNB_03,6.32,0,983.4
2025-03-28 03:00:00,Cell_12,gNB_03,2.03,0,975.3
2025-03-28 03:00:00,Cell_13,gNB_04,7.53,23,915.5
2025-03-28 03:00:00,Cell_14,gNB_04,5.38,25,959.6
2025-03-28 03:00:00,Cell_15,gNB_04,7.36,29,913.3
2025-03-28 03:00:00,Cell_16,gNB_04,5.52,33,1026.1
2025-03-28 03:00:00,Cell_17,gNB_05,7.22,40,947.5
2025-03-28 03:00:00,Cell_18,gNB_05,2.93,18,946.0
2025-03-28 03:00:00,Cell_19,gNB_05,3.01,42,980.1
2025-03-28 03:00:00,Cell_20,gNB_05,5.96,2,998.3
2025-03-28 04:00:00,Cell_01,gNB_01,7.84,35,1004.4
2025-03-28 04:00:00,Cell_02,gNB_01,4.74,0,879.5
2025-03-28 04:00:00,Cell_03,gNB_01,6.2,23,1025.5
2025-03-28 04:00:00,Cell_04,gNB_01,6.44,8,938.9
2025-03-28 04:00:00,Cell_05,gNB_02,7.11,19,959.7
2025-03-28 04:00:00,Cell_06,gNB_02,6.72,7,934.4
2025-03-28 04:00:00,Cell_07,gNB_02,4.39,8,934.9
2025-03-28 04:00:00,Cell_08,gNB_02,3.25,21,912.0
2025-03-28 04:00:00,Cell_09,gNB_03,5.83,26,909.3
2025-03-28 04:00:00,Cell_10,gNB_03,4.09,0,953.1
2025-03-28 04:00:00,Cell_11,gNB_03,6.25,43,868.6
2025-03-28 04:00:00,Cell_12,gNB_03,4.56,17,945.2
2025-03-28 04:00:00,Cell_13,gNB_04,5.32,0,931.7
2025-03-28 04:00:00,Cell_14,gNB_04,5.75,12,859.8
2025-03-28 04:00:00,Cell_15,gNB_04,2.34,5,982.4
2025-03-28 04:00:00,Cell_16,gNB_04,7.35,14,920.8
2025-03-28 04:00:00,Cell_17,gNB_05,5.27,30,950.2
2025-03-28 04:00:00,Cell_18,gNB_05,7.82,35,844.0
2025-03-28 04:00:00,Cell_19,gNB_05,4.79,41,1074.3
2025-03-28 04:00:00,Cell_20,gNB_05,7.48,44,887.4
2025-03-28 05:00:00,Cell_01,gNB_01,6.1,24,833.8
2025-03-28 05:00:00,Cell_02,gNB_01,7.87,42,988.4
2025-03-28 05:00:00,Cell_03,gNB_01,2.93,0,902.4
2025-03-28 05:00:00,Cell_04,gNB_01,4.79,30,951.8
2025-03-28 05:00:00,Cell_05,gNB_02,2.64,0,952.3
2025-03-28 05:00:00,Cell_06,gNB_02,6.41,35,917.0
2025-03-28 05:00:00,Cell_07,gNB_02,5.92,18,868.0
2025-03-28 05:00:00,Cell_08,gNB_02,2.53,22,977.1
2025-03-28 05:00:00,Cell_09,gNB_03,2.23,0,1006.7
2025-03-28 05:00:00,Cell_10,gNB_03,7.94,30,889.4
2025-03-28 05:00:00,Cell_11,gNB_03,3.54,0,950.1
2025-03-28 05:00:00,Cell_12,gNB_03,6.8,7,906.1
2025-03-28 05:00:00,Cell_13,gNB_04,6.36,19,1002.9
2025-03-28 05:00:00,Cell_14,gNB_04,4.27,36,1020.1
2025-03-28 05:00:00,Cell_15,gNB_04,5.96,23,935.9
2025-03-28 05:00:00,Cell_16,gNB_04,3.28,0,925.4
2025-03-28 05:00:00,Cell_17,gNB_05,7.59,33,947.0
2025-03-28 05:00:00,Cell_18,gNB_05,2.03,0,1016.6
2025-03-28 05:00:00,Cell_19,gNB_05,7.81,65,981.7
2025-03-28 05:00:00,Cell_20,gNB_05,4.14,39,970.6
2025-03-28 06:00:00,Cell_01,gNB_01,23.43,75,875.2
2025-03-28 06:00:00,Cell_02,gNB_01,25.75,94,708.6
2025-03-28 06:00:00,Cell_03,gNB_01,20.67,59,765.1
2025-03-28 06:00:00,Cell_04,gNB_01,23.59,84,655.3
2025-03-28 06:00:00,Cell_05,gNB_02,29.38,113,738.5
2025-03-28 06:00:00,Cell_06,gNB_02,16.86,48,815.7
2025-03-28 06:00:00,Cell_07,gNB_02,29.53,77,695.8
2025-03-28 06:00:00,Cell_08,gNB_02,23.1,63,717.7
2025-03-28 06:00:00,Cell_09,gNB_03,25.75,62,731.2
2025-03-28 06:00:00,Cell_10,gNB_03,23.56,85,736.8
2025-03-28 06:00:00,Cell_11,gNB_03,17.21,45,778.7
2025-03-28 06:00:00,Cell_12,gNB_03,21.99,75,795.9
2025-03-28 06:00:00,Cell_13,gNB_04,19.22,61,750.7
2025-03-28 06:00:00,Cell_14,gNB_04,17.73,63,813.2
2025-03-28 06:00:00,Cell_15,gNB_04,18.04,47,881.9
2025-03-28 06:00:00,Cell_16,gNB_04,16.19,40,814.0
2025-03-28 06:00:00,Cell_17,gNB_05,28.99,109,711.8
2025-03-28 06:00:00,Cell_18,gNB_05,20.27,50,809.5
2025-03-28 06:00:00,Cell_19,gNB_05,27.13,95,724.3
2025-03-28 06:00:00,Cell_20,gNB_05,20.87,100,868.4
2025-03-28 07:00:00,Cell_01,gNB_01,25.66,92,671.7
2025-03-28 07:00:00,Cell_02,gNB_01,21.4,74,694.9
2025-03-28 07:00:00,Cell_03,gNB_01,29.28,111,634.0
2025-03-28 07:00:00,Cell_04,gNB_01,28.05,63,732.7
2025-03-28 07:00:00,Cell_05,gNB_02,24.76,81,735.4
2025-03-28 07:00:00,Cell_06,gNB_02,27.49,93,632.3
2025-03-28 07:00:00,Cell_07,gNB_02,23.15,87,783.3
2025-03-28 07:00:00,Cell_08,gNB_02,27.06,66,774.2
2025-03-28 07:00:00,Cell_09,gNB_03,22.9,58,717.7
2025-03-28 07:00:00,Cell_10,gNB_03,16.43,55,805.9
2025-03-28 07:00:00,Cell_11,gNB_03,16.12,53,747.6
2025-03-28 07:00:00,Cell_12,gNB_03,18.15,61,779.0
2025-03-28 07:00:00,Cell_13,gNB_04,21.73,52,832.3
2025-03-28 07:00:00,Cell_14,gNB_04,16.85,39,735.0
2025-03-28 07:00:00,Cell_15,gNB_04,20.45,80,819.3
2025-03-28 07:00:00,Cell_16,gNB_04,17.23,56,767.6
2025-03-28 07:00:00,Cell_17,gNB_05,19.8,77,768.3
2025-03-28 07:00:00,Cell_18,gNB_05,24.11,64,799.2
2025-03-28 07:00:00,Cell_19,gNB_05,16.46,90,877.8
2025-03-28 07:00:00,Cell_20,gNB_05,29.45,93,800.7
2025-03-28 08:00:00,Cell_01,gNB_01,53.64,181,391.8
2025-03-28 08:00:00,Cell_02,gNB_01,59.23,190,396.0
2025-03-28 08:00:00,Cell_03,gNB_01,35.72,146,707.7
2025-03-28 08:00:00,Cell_04,gNB_01,38.81,141,565.8
2025-03-28 08:00:00,Cell_05,gNB_02,25.82,86,769.7
2025-03-28 08:00:00,Cell_06,gNB_02,45.22,141,506.4
2025-03-28 08:00:00,Cell_07,gNB_02,44.37,161,515.8
2025-03-28 08:00:00,Cell_08,gNB_02,94.7,360,86.5
2025-03-28 08:00:00,Cell_09,gNB_03,51.81,167,471.0
2025-03-28 08:00:00,Cell_10,gNB_03,29.43,112,783.0
2025-03-28 08:00:00,Cell_11,gNB_03,44.78,156,547.9
2025-03-28 08:00:00,Cell_12,gNB_03,41.07,129,588.5
2025-03-28 08:00:00,Cell_13,gNB_04,49.71,152,445.7
2025-03-28 08:00:00,Cell_14,gNB_04,48.62,178,473.5
2025-03-28 08:00:00,Cell_15,gNB_04,46.96,149,604.7
2025-03-28 08:00:00,Cell_16,gNB_04,52.19,174,471.9
2025-03-28 08:00:00,Cell_17,gNB_05,51.27,168,432.8
2025-03-28 08:00:00,Cell_18,gNB_05,43.64,97,581.6
2025-03-28 08:00:00,Cell_19,gNB_05,45.56,168,606.0
2025-03-28 08:00:00,Cell_20,gNB_05,40.69,131,598.9
2025-03-28 09:00:00,Cell_01,gNB_01,93.25,404,84.6
2025-03-28 09:00:00,Cell_02,gNB_01,38.54,125,640.6
2025-03-28 09:00:00,Cell_03,gNB_01,51.58,196,469.3
2025-03-28 09:00:00,Cell_04,gNB_01,95.03,398,10.0
2025-03-28 09:00:00,Cell_05,gNB_02,36.63,119,631.9
2025-03-28 09:00:00,Cell_06,gNB_02,37.8,115,523.5
2025-03-28 09:00:00,Cell_07,gNB_02,59.34,200,495.9
2025-03-28 09:00:00,Cell_08,gNB_02,87.33,370,62.7
2025-03-28 09:00:00,Cell_09,gNB_03,51.92,192,498.2
2025-03-28 09:00:00,Cell_10,gNB_03,33.31,115,583.2
2025-03-28 09:00:00,Cell_11,gNB_03,40.75,146,602.7
2025-03-28 09:00:00,Cell_12,gNB_03,41.74,156,564.5
2025-03-28 09:00:00,Cell_13,gNB_04,42.46,150,549.8
2025-03-28 09:00:00,Cell_14,gNB_04,49.83,184,467.3
2025-03-28 09:00:00,Cell_15,gNB_04,39.0,115,633.9
2025-03-28 09:00:00,Cell_16,gNB_04,50.4,154,416.1
2025-03-28 09:00:00,Cell_17,gNB_05,35.85,107,617.8
2025-03-28 09:00:00,Cell_18,gNB_05,56.11,178,393.0
2025-03-28 09:00:00,Cell_19,gNB_05,49.54,162,596.0
2025-03-28 09:00:00,Cell_20,gNB_05,53.11,182,433.4
2025-03-28 10:00:00,Cell_01,gNB_01,97.68,343,64.9
2025-03-28 10:00:00,Cell_02,gNB_01,34.66,116,734.2
2025-03-28 10:00:00,Cell_03,gNB_01,44.39,112,546.3
2025-03-28 10:00:00,Cell_04,gNB_01,93.94,367,124.0
2025-03-28 10:00:00,Cell_05,gNB_02,47.86,179,557.0
2025-03-28 10:00:00,Cell_06,gNB_02,31.86,116,679.9
2025-03-28 10:00:00,Cell_07,gNB_02,60.41,218,466.7
2025-03-28 10:00:00,Cell_08,gNB_02,53.05,201,470.4
2025-03-28 10:00:00,Cell_09,gNB_03,59.99,196,408.2
2025-03-28 10:00:00,Cell_10,gNB_03,39.13,148,664.2
2025-03-28 10:00:00,Cell_11,gNB_03,47.25,193,566.7
2025-03-28 10:00:00,Cell_12,gNB_03,51.17,176,469.9
2025-03-28 10:00:00,Cell_13,gNB_04,38.12,134,604.8
2025-03-28 10:00:00,Cell_14,gNB_04,58.87,188,430.2
2025-03-28 10:00:00,Cell_15,gNB_04,55.15,182,429.1
2025-03-28 10:00:00,Cell_16,gNB_04,42.94,150,577.9
2025-03-28 10:00:00,Cell_17,gNB_05,46.04,136,454.3
2025-03-28 10:00:00,Cell_18,gNB_05,41.99,128,599.5
2025-03-28 10:00:00,Cell_19,gNB_05,49.06,181,472.0
2025-03-28 10:00:00,Cell_20,gNB_05,58.74,213,403.4
2025-03-28 11:00:00,Cell_01,gNB_01,87.48,326,148.3
2025-03-28 11:00:00,Cell_02,gNB_01,36.7,125,546.2
2025-03-28 11:00:00,Cell_03,gNB_01,38.94,118,588.6
2025-03-28 11:00:00,Cell_04,gNB_01,52.55,178,471.2
2025-03-28 11:00:00,Cell_05,gNB_02,34.33,111,695.5
2025-03-28 11:00:00,Cell_06,gNB_02,46.01,176,468.2
2025-03-28 11:00:00,Cell_07,gNB_02,52.74,186,500.8
2025-03-28 11:00:00,Cell_08,gNB_02,91.02,367,117.8
2025-03-28 11:00:00,Cell_09,gNB_03,41.6,133,638.0
2025-03-28 11:00:00,Cell_10,gNB_03,46.76,177,561.3
2025-03-28 11:00:00,Cell_11,gNB_03,58.51,211,420.4
2025-03-28 11:00:00,Cell_12,gNB_03,49.4,158,510.9
2025-03-28 11:00:00,Cell_13,gNB_04,50.18,155,511.1
2025-03-28 11:00:00,Cell_14,gNB_04,46.28,160,510.6
2025-03-28 11:00:00,Cell_15,gNB_04,40.68,111,588.9
2025-03-28 11:00:00,Cell_16,gNB_04,45.03,185,511.2
2025-03-28 11:00:00,Cell_17,gNB_05,37.25,117,615.7
2025-03-28 11:00:00,Cell_18,gNB_05,37.1,153,592.3
2025-03-28 11:00:00,Cell_19,gNB_05,45.18,157,503.6
2025-03-28 11:00:00,Cell_20,gNB_05,42.15,133,577.4
2025-03-28 12:00:00,Cell_01,gNB_01,96.27,386,10.0
2025-03-28 12:00:00,Cell_02,gNB_01,47.09,145,477.7
2025-03-28 12:00:00,Cell_03,gNB_01,96.94,407,161.3
2025-03-28 12:00:00,Cell_04,gNB_01,87.17,337,243.0
2025-03-28 12:00:00,Cell_05,gNB_02,47.34,178,605.5
2025-03-28 12:00:00,Cell_06,gNB_02,51.39,159,521.5
2025-03-28 12:00:00,Cell_07,gNB_02,50.81,141,379.3
2025-03-28 12:00:00,Cell_08,gNB_02,90.35,300,10.0
2025-03-28 12:00:00,Cell_09,gNB_03,47.34,155,450.4
2025-03-28 12:00:00,Cell_10,gNB_03,57.8,221,471.7
2025-03-28 12:00:00,Cell_11,gNB_03,44.81,157,562.5
2025-03-28 12:00:00,Cell_12,gNB_03,94.37,338,127.8
2025-03-28 12:00:00,Cell_13,gNB_04,36.33,156,659.3
2025-03-28 12:00:00,Cell_14,gNB_04,54.2,213,477.9
2025-03-28 12:00:00,Cell_15,gNB_04,46.35,157,500.6
2025-03-28 12:00:00,Cell_16,gNB_04,53.9,165,524.8
2025-03-28 12:00:00,Cell_17,gNB_05,56.64,226,427.6
2025-03-28 12:00:00,Cell_18,gNB_05,56.49,192,409.8
2025-03-28 12:00:00,Cell_19,gNB_05,62.78,234,344.9
2025-03-28 12:00:00,Cell_20,gNB_05,39.1,136,608.6
2025-03-28 13:00:00,Cell_01,gNB_01,87.02,339,170.3
2025-03-28 13:00:00,Cell_02,gNB_01,37.75,167,645.4
2025-03-28 13:00:00,Cell_03,gNB_01,88.16,419,116.6
2025-03-28 13:00:00,Cell_04,gNB_01,93.73,344,89.5
2025-03-28 13:00:00,Cell_05,gNB_02,32.66,106,704.1
2025-03-28 13:00:00,Cell_06,gNB_02,34.71,135,659.0
2025-03-28 13:00:00,Cell_07,gNB_02,41.25,142,599.2
2025-03-28 13:00:00,Cell_08,gNB_02,46.23,156,557.2
2025-03-28 13:00:00,Cell_09,gNB_03,32.1,120,605.4
2025-03-28 13:00:00,Cell_10,gNB_03,30.32,103,615.1
2025-03-28 13:00:00,Cell_11,gNB_03,43.66,150,556.1
2025-03-28 13:00:00,Cell_12,gNB_03,35.16,141,667.2
2025-03-28 13:00:00,Cell_13,gNB_04,44.56,144,671.3
2025-03-28 13:00:00,Cell_14,gNB_04,51.33,179,534.4
2025-03-28 13:00:00,Cell_15,gNB_04,24.53,81,759.8
2025-03-28 13:00:00,Cell_16,gNB_04,29.54,104,715.2
2025-03-28 13:00:00,Cell_17,gNB_05,32.26,124,706.5
2025-03-28 13:00:00,Cell_18,gNB_05,47.66,135,464.1
2025-03-28 13:00:00,Cell_19,gNB_05,36.78,137,617.0
2025-03-28 13:00:00,Cell_20,gNB_05,33.74,98,713.7
2025-03-28 14:00:00,Cell_01,gNB_01,32.01,61,740.7
2025-03-28 14:00:00,Cell_02,gNB_01,97.76,329,110.0
2025-03-28 14:00:00,Cell_03,gNB_01,95.61,412,10.0
2025-03-28 14:00:00,Cell_04,gNB_01,36.43,122,694.5
2025-03-28 14:00:00,Cell_05,gNB_02,90.86,435,137.1
2025-03-28 14:00:00,Cell_06,gNB_02,40.03,119,597.0
2025-03-28 14:00:00,Cell_07,gNB_02,95.06,335,34.3
2025-03-28 14:00:00,Cell_08,gNB_02,88.94,365,76.3
2025-03-28 14:00:00,Cell_09,gNB_03,42.05,116,563.1
2025-03-28 14:00:00,Cell_10,gNB_03,28.32,94,634.4
2025-03-28 14:00:00,Cell_11,gNB_03,41.38,140,584.8
2025-03-28 14:00:00,Cell_12,gNB_03,93.66,391,47.8
2025-03-28 14:00:00,Cell_13,gNB_04,35.99,118,605.1
2025-03-28 14:00:00,Cell_14,gNB_04,50.2,185,525.6
2025-03-28 14:00:00,Cell_15,gNB_04,37.77,142,622.9
2025-03-28 14:00:00,Cell_16,gNB_04,25.48,87,788.0
2025-03-28 14:00:00,Cell_17,gNB_05,48.71,177,467.6
2025-03-28 14:00:00,Cell_18,gNB_05,53.03,182,490.0
2025-03-28 14:00:00,Cell_19,gNB_05,43.56,155,570.0
2025-03-28 14:00:00,Cell_20,gNB_05,33.6,104,594.9
2025-03-28 15:00:00,Cell_01,gNB_01,15.71,85,832.8
2025-03-28 15:00:00,Cell_02,gNB_01,90.47,348,209.2
2025-03-28 15:00:00,Cell_03,gNB_01,88.59,320,86.4
2025-03-28 15:00:00,Cell_04,gNB_01,96.47,390,10.0
2025-03-28 15:00:00,Cell_05,gNB_02,31.42,121,692.6
2025-03-28 15:00:00,Cell_06,gNB_02,14.14,32,851.7
2025-03-28 15:00:00,Cell_07,gNB_02,91.08,396,156.0
2025-03-28 15:00:00,Cell_08,gNB_02,88.7,335,66.1
2025-03-28 15:00:00,Cell_09,gNB_03,20.14,75,779.3
2025-03-28 15:00:00,Cell_10,gNB_03,24.86,112,759.0
2025-03-28 15:00:00,Cell_11,gNB_03,9.14,40,907.4
2025-03-28 15:00:00,Cell_12,gNB_03,26.68,81,743.6
2025-03-28 15:00:00,Cell_13,gNB_04,21.19,91,804.9
2025-03-28 15:00:00,Cell_14,gNB_04,21.55,83,798.2
2025-03-28 15:00:00,Cell_15,gNB_04,24.21,58,775.9
2025-03-28 15:00:00,Cell_16,gNB_04,16.01,49,778.6
2025-03-28 15:00:00,Cell_17,gNB_05,19.16,80,769.9
2025-03-28 15:00:00,Cell_18,gNB_05,20.04,80,760.8
2025-03-28 15:00:00,Cell_19,gNB_05,21.73,80,813.3
2025-03-28 15:00:00,Cell_20,gNB_05,19.73,68,758.3
2025-03-28 16:00:00,Cell_01,gNB_01,22.66,93,640.5
2025-03-28 16:00:00,Cell_02,gNB_01,25.99,92,785.9
2025-03-28 16:00:00,Cell_03,gNB_01,26.19,110,671.1
2025-03-28 16:00:00,Cell_04,gNB_01,27.69,89,710.3
2025-03-28 16:00:00,Cell_05,gNB_02,10.8,36,898.0
2025-03-28 16:00:00,Cell_06,gNB_02,26.99,103,620.4
2025-03-28 16:00:00,Cell_07,gNB_02,25.88,107,769.0
2025-03-28 16:00:00,Cell_08,gNB_02,21.14,74,789.3
2025-03-28 16:00:00,Cell_09,gNB_03,16.91,69,835.5
2025-03-28 16:00:00,Cell_10,gNB_03,18.97,77,814.3
2025-03-28 16:00:00,Cell_11,gNB_03,23.8,74,759.5
2025-03-28 16:00:00,Cell_12,gNB_03,93.42,389,18.1
2025-03-28 16:00:00,Cell_13,gNB_04,28.1,90,767.6
2025-03-28 16:00:00,Cell_14,gNB_04,28.63,100,734.7
2025-03-28 16:00:00,Cell_15,gNB_04,16.91,41,876.2
2025-03-28 16:00:00,Cell_16,gNB_04,22.44,73,736.6
2025-03-28 16:00:00,Cell_17,gNB_05,9.36,44,965.9
2025-03-28 16:00:00,Cell_18,gNB_05,19.01,62,940.8
2025-03-28 16:00:00,Cell_19,gNB_05,24.92,106,765.3
2025-03-28 16:00:00,Cell_20,gNB_05,12.78,41,960.2
2025-03-28 17:00:00,Cell_01,gNB_01,96.59,405,55.2
2025-03-28 17:00:00,Cell_02,gNB_01,94.67,413,47.0
2025-03-28 17:00:00,Cell_03,gNB_01,59.16,199,284.0
2025-03-28 17:00:00,Cell_04,gNB_01,68.46,264,235.0
2025-03-28 17:00:00,Cell_05,gNB_02,88.83,445,122.2
2025-03-28 17:00:00,Cell_06,gNB_02,45.36,128,486.3
2025-03-28 17:00:00,Cell_07,gNB_02,44.95,147,563.4
2025-03-28 17:00:00,Cell_08,gNB_02,93.27,308,10.0
2025-03-28 17:00:00,Cell_09,gNB_03,60.08,208,464.9
2025-03-28 17:00:00,Cell_10,gNB_03,52.07,201,525.1
2025-03-28 17:00:00,Cell_11,gNB_03,49.15,192,482.4
2025-03-28 17:00:00,Cell_12,gNB_03,38.69,122,566.2
2025-03-28 17:00:00,Cell_13,gNB_04,51.18,211,511.0
2025-03-28 17:00:00,Cell_14,gNB_04,49.37,150,503.2
2025-03-28 17:00:00,Cell_15,gNB_04,40.95,152,550.3
2025-03-28 17:00:00,Cell_16,gNB_04,42.91,151,560.7
2025-03-28 17:00:00,Cell_17,gNB_05,94.12,423,25.4
2025-03-28 17:00:00,Cell_18,gNB_05,64.12,183,269.0
2025-03-28 17:00:00,Cell_19,gNB_05,64.26,225,310.8
2025-03-28 17:00:00,Cell_20,gNB_05,55.27,186,366.5
2025-03-28 18:00:00,Cell_01,gNB_01,58.57,189,381.3
2025-03-28 18:00:00,Cell_02,gNB_01,61.41,235,346.3
2025-03-28 18:00:00,Cell_03,gNB_01,58.18,183,444.8
2025-03-28 18:00:00,Cell_04,gNB_01,56.12,205,458.8
2025-03-28 18:00:00,Cell_05,gNB_02,42.66,153,593.0
2025-03-28 18:00:00,Cell_06,gNB_02,56.41,210,491.5
2025-03-28 18:00:00,Cell_07,gNB_02,60.07,212,380.8
2025-03-28 18:00:00,Cell_08,gNB_02,92.15,444,135.9
2025-03-28 18:00:00,Cell_09,gNB_03,64.63,237,340.3
2025-03-28 18:00:00,Cell_10,gNB_03,42.9,152,577.3
2025-03-28 18:00:00,Cell_11,gNB_03,59.51,228,466.5
2025-03-28 18:00:00,Cell_12,gNB_03,46.82,154,542.8
2025-03-28 18:00:00,Cell_13,gNB_04,68.4,235,268.4
2025-03-28 18:00:00,Cell_14,gNB_04,48.54,184,442.5
2025-03-28 18:00:00,Cell_15,gNB_04,52.75,169,426.7
2025-03-28 18:00:00,Cell_16,gNB_04,46.49,162,591.9
2025-03-28 18:00:00,Cell_17,gNB_05,53.78,202,465.0
2025-03-28 18:00:00,Cell_18,gNB_05,44.82,138,442.7
2025-03-28 18:00:00,Cell_19,gNB_05,71.28,241,286.8
2025-03-28 18:00:00,Cell_20,gNB_05,47.12,162,559.9
2025-03-28 19:00:00,Cell_01,gNB_01,56.13,190,432.5
2025-03-28 19:00:00,Cell_02,gNB_01,42.32,156,517.3
2025-03-28 19:00:00,Cell_03,gNB_01,43.64,172,558.9
2025-03-28 19:00:00,Cell_04,gNB_01,57.94,193,410.1
2025-03-28 19:00:00,Cell_05,gNB_02,89.26,448,154.3
2025-03-28 19:00:00,Cell_06,gNB_02,40.3,138,643.6
2025-03-28 19:00:00,Cell_07,gNB_02,88.68,365,190.4
2025-03-28 19:00:00,Cell_08,gNB_02,60.92,192,377.5
2025-03-28 19:00:00,Cell_09,gNB_03,67.82,218,341.7
2025-03-28 19:00:00,Cell_10,gNB_03,36.47,144,688.9
2025-03-28 19:00:00,Cell_11,gNB_03,45.77,156,589.9
2025-03-28 19:00:00,Cell_12,gNB_03,37.7,110,676.0
2025-03-28 19:00:00,Cell_13,gNB_04,45.09,169,572.8
2025-03-28 19:00:00,Cell_14,gNB_04,65.42,224,481.5
2025-03-28 19:00:00,Cell_15,gNB_04,41.19,140,613.0
2025-03-28 19:00:00,Cell_16,gNB_04,44.05,150,662.2
2025-03-28 19:00:00,Cell_17,gNB_05,93.13,421,93.2
2025-03-28 19:00:00,Cell_18,gNB_05,58.34,191,436.1
2025-03-28 19:00:00,Cell_19,gNB_05,56.72,174,408.9
2025-03-28 19:00:00,Cell_20,gNB_05,51.68,199,482.9
2025-03-28 20:00:00,Cell_01,gNB_01,57.89,201,444.8
2025-03-28 20:00:00,Cell_02,gNB_01,57.25,178,402.7
2025-03-28 20:00:00,Cell_03,gNB_01,46.4,154,549.9
2025-03-28 20:00:00,Cell_04,gNB_01,57.81,228,382.1
2025-03-28 20:00:00,Cell_05,gNB_02,96.56,346,130.4
2025-03-28 20:00:00,Cell_06,gNB_02,60.17,210,343.0
2025-03-28 20:00:00,Cell_07,gNB_02,49.96,180,552.5
